Identifiant;Nom générique;Nom de la manifestation;Descriptif court;Descriptif long;Date début;Date fin;Horaires;Dates affichage - horaires;Modification dernière minute;Lieu - nom;Lieu - adresse 1;Lieu - adresse 2;Lieu - adresse 3;Code postal;Commune;Type de manifestation;Catégorie de la manifestation;Thème de la manifestation;Station métro/Tram à proximité;GoogleMap latitude;GoogleMap longitude;Réservation téléphone;Réservation email;Réservation site internet;Manifestation gratuite;Tarif normal;Tarif enfant;Tranche âge enfant;Geo Point
FMAMID031V50IRQ8;;TOULOUSE'S ENIGMATIC QUEST CHAPITRE I (ANNULE);Résolvez l’enquête la plus mystérieuse de Toulouse !;"Visite guidée proposée par l’agence Paysdoc.com 

Tous les 40 ans, un crime inexpliqué a lieu dans les rues de Toulouse. Ce soir, vous seul pouvez l’empêcher. A partir de notes inachevées d'un inspecteur devenu fou et de votre bon sens d’enquêteur, résolvez cette affaire hors du temps avant que l’irréparable ne s’accomplisse !

Au programme de cet Urban Game : jeu d'équipe, fouille, énigmes, mystères... le tout dans les ruelles de la Ville Rose ! Une activité idéale pour passer du temps en famille ou entre amis ! 

Une enquête pédestre à énigmes de 2h30 environ dans le centre de Toulouse 
Il n'est pas nécessaire d'avoir fait le Chapitre I ""l'étrange affaire de l'inspecteur Marteau"" pour faire cette enquête. 

Constitution des équipes : 
La répartition des équipes se fait sur le moment en fonction du nombre de participants. La réservation peut donc se faire à partir d'une personne.
Les équipes sont de 8 personnes maximum. Si votre groupe est plus important, nous vous informons que vous ne pourrez pas tous jouez ensemble et que vous serez obligatoirement répartis dans 2 équipes. 

Privatisation : 
Cette visite est privatisable pour vos évènements de famille, entre amis ou avec vos collaborateurs. Demandez un devis à l'adresse suivante : paysdoc@paysdoc.com

Le point de rendez-vous vous sera communiqué par mail 24h à l'avance.
Réservation en ligne obligatoire, les paiements sur place ne sont pas autorisés.";2020-05-23;2020-05-23;De 18h30 à 21h.;Le 23/05/2020 - De 18h30 à 21h.;ANNULE;TOULOUSE;;;;31000;TOULOUSE;Culturelle;Visites guidées;;Jean Jaurès;43.6046256;1.444205;05 61 73 17 96;;www.paysdoc.com;;15,00 €;;4 - 7 ans  /  8 - 12 ans  /  plus de 12 ans;43.6046256,1.444205
FMAMID031V50IRQA;;TOULOUSE'S ENIGMATIC QUEST CHAPITRE III;Non, vous n’avez pas rêvé ! La presse ne se trompe pas, le détective Marteau a bel et bien disparu !;"Visite guidée proposée par l’agence Paysdoc.com 

Dans les starting-blocks pour son départ à la retraite, il a manqué la petite fête organisée en son honneur par la brigade des cimes insolites. Cela ne lui ressemble pas …

Laissez-là coupes et petits fours et faites honneur à la brigade, en résolvant la dernière énigme de votre mentor ! Vous lui devez bien ça !

Une enquête pédestre à énigmes de 2h30 environ dans le centre de Toulouse 
Il n'est pas nécessaire d'avoir fait le Chapitre I ""l'étrange affaire de l'inspecteur Marteau"" pour faire cette enquête. 

Constitution des équipes : 
La répartition des équipes se fait sur le moment en fonction du nombre de participants. La réservation peut donc se faire à partir d'une personne.
Les équipes sont de 8 personnes maximum. Si votre groupe est plus important, nous vous informons que vous ne pourrez pas tous jouez ensemble et que vous serez obligatoirement répartis dans 2 équipes. 

Privatisation : 
Cette visite est privatisable pour vos évènements de famille, entre amis ou avec vos collaborateurs. Demandez un devis à l'adresse suivante : paysdoc@paysdoc.com

Le point de rendez-vous vous sera communiqué par mail 24h à l'avance.
Réservation en ligne obligatoire, les paiements sur place ne sont pas autorisés.";2020-06-27;2020-06-27;De 18h30 à 21h.;Le 27/06/2020 - De 18h30 à 21h.;;TOULOUSE;;;;31000;TOULOUSE;Culturelle;Visites guidées;;Jean Jaurès;43.6046256;1.444205;05 61 73 17 96;;www.paysdoc.com;;15,00 €;;4 - 7 ans  /  8 - 12 ans  /  plus de 12 ans;43.6046256,1.444205
FMAMID031V50ISHA;;VITAA & SLIMANE;VersuS, le titre de la première chanson issue d’un projet incroyable et évident.;"VersuS, les confessions musicales de Vitaa et Slimane, deux artistes que le destin a décidé de réunir le temps d’un album duo, disponible le 23 août 2019.

VersuS Tour, une tournée des Zénith à deux. Un spectacle musical unique mettant en scène les interprètes du tube « Je te le donne ». Un rendez-vous exceptionnel que vous donnent Slimane et Vitaa le temps d’une série de concerts uniques à travers toute la France, la Belgique et la Suisse dès mars 2020.";2020-11-27;2020-11-27;A 20h.;Le 27/11/2020 - A 20h.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/vitaa-slimane-2183.html;;;;;43.598264,1.4092542
FMAMID031V507UDO;CINEMA EN PLEIN AIR;FESTIVAL DU CINEMA EN PLEIN AIR, 16EME EDITION;Rendez-vous à la Cinémathèque de Toulouse du 10 juillet au 22 août pour la 16 édition du cinéma en plein air.;Pour vivre le cinéma « autrement », la cour de la Cinémathèque de Toulouse se transforme chaque été en salle de cinéma à ciel ouvert. Le festival Cinéma en plein air est devenu l’un des temps forts de la saison de la Cinémathèque et de la vie culturelle toulousaine. Durant 7 semaines, une quarantaine de grands films de l’histoire du cinéma défileront sur l’écran installé sur la façade du bâtiment.;2020-07-10;2020-08-22;;Du 10/07/2020 au 22/08/2020;;LA CINEMATHEQUE DE TOULOUSE ET LA CAVE POESIE;;;;31000;TOULOUSE;Culturelle;Cinéma, Festival;Cinéma;Capitole;43.6070871;1.4421687;05 62 30 30 10;;www.lacinemathequedetoulouse.com;;;;;43.6070871,1.4421687
FMAMID031V501901;LA NUIT EUROPEENNE DES MUSEES;LA NUIT EUROPEENNE DES MUSEES AU MUSEUM;Rendez-vous incontournable pour partager cette soirée unique dans l’année!;Un rendez-vous incontournable pour une soirée unique !;2020-11-14;2020-11-14;de 19h à 01h du matin.;Le 14/11/2020 - de 19h à 01h du matin.;;MUSEUM DE TOULOUSE;;35 Allées Jules-Guesde;;31000;TOULOUSE;Culturelle;Animations;Musée;Carmes;43.5943362;1.4492403;;;www.museum.toulouse.fr;;;;8 - 12 ans  /  plus de 12 ans;43.5943362,1.4492403
FMAMID031V509ZYD;LE PRINTEMPS DE SEPTEMBRE;LE PRINTEMPS DE SEPTEMBRE : FESTIVAL D'ART CONTEMPORAIN;La prochaine édition du Printemps de septembre débutera le 18 septembre 2020, date marquant l’ouverture d’une nouvelle édition imaginée sous la direction de Christian Bernard avec de nombreux commissaires associés.;"Ouvert à toutes les formes de création contemporaine (peinture, sculpture, vidéo, installation, performance, musique, etc.), le festival présente un grand nombre d’œuvres inédites aussi bien de jeunes artistes émergents que d'artistes majeurs de la scène internationale.

Les visiteurs auront un mois pour découvrir l'ensemble des propositions artistiques en accès gratuit.
La liste complète des artistes confirmés et des lieux de démonstration sera présentée au mois de mai.

En 2018, le Printemps de septembre accueillait 84 artistes déployés sur 35 lieux, 32 expositions, 37 événements dont 4 nocturnes.";2020-09-18;2020-10-18;;Du 18/09/2020 au 18/10/2020;;DIVERS LIEUX;;;;31000;TOULOUSE;Culturelle;Animations, Exposition, Festival;Art contemporain;;43.604652;1.444209;;;www.printempsdeseptembre.com;Oui;;;;43.604652,1.444209
FMAMID031V50194H;LES RENDEZ-VOUS AUX JARDINS;RENDEZ-VOUS AUX JARDINS (REPORTÉ EN JUIN 2021);Rendez-vous aux jardins en juin 2021 dans toute la France et dans 20 pays d’Europe, pour leur 18e édition !;"La prochaine édition des « Rendez-vous aux jardins » aura lieu en juin 2021 avec pour thème « La Transmission des savoirs ».

Ce thème recouvre la transmission des savoirs entre jardiniers de génération en génération, l’enseignement (écoles du paysage, d’horticulture, de jardinage) ou encore l’acquisition des savoir-faire par les traités d’art des jardins et les ouvrages en général. Les savoirs se transmettent également via les réseaux de sociabilités et les sociétés savantes (sociétés d’horticulture, sociétés de botanique, etc... ), par l’expérience de terrain (visites, jardins pédagogiques, voyages, etc... ) mais aussi grâce aux outils numériques d’aujourd’hui ( HortiQuid, Hortus, Ver de terre production, etc... ).";2020-06-05;2020-06-07;;Du 05/06/2020 au 07/06/2020;REPORTE;DIVERS LIEUX;;;;31000;TOULOUSE;Nature et détente;Animations, Portes ouvertes;Fleurs Plantes, Plantes;;43.6043825;1.44342586;;;rendezvousauxjardins.culturecommunication.gouv.fr;Oui;;;;43.6043825,1.44342586
FMAMID031V501A8E;MADE IN ASIA;FESTIVAL MADE IN ASIA, FESTIVAL DES CULTURES D'ASIE;Du 10 au 17 avril 2021, Le festival MADE IN ASIA  sera de retour à Toulouse sur le thème du Japon.;Depuis 2008, l’association tchin-tchine invite à découvrir le Japon à travers Made in Asia (MIA), un festival des cultures d’Asie à Toulouse !;2021-04-10;2021-04-17;;Du 10/04/2021 au 17/04/2021;;DIVERS LIEUX;;;;31000;TOULOUSE;Culturelle;Animations, Festival;;;43.6046256;1.444205;;;www.madeinasia.fr;;;;;43.6046256,1.444205
FMAMID031V505M29;NUIT EUROPEENNE DES MUSEES;NUIT EUROPEENNE DES MUSEES AU MUSEE SAINT RAYMOND;Entrée gratuite.;Programmation à venir.;2020-11-14;2020-11-14;De 19h à 1h du matin.;Le 14/11/2020 - De 19h à 1h du matin.;;MUSEE SAINT RAYMOND, MUSEE D'ARCHEOLOGIE DE TOULOUSE;;1Ter Place Saint-Sernin;;31000;TOULOUSE;Culturelle;Spectacle;Musée, Nocturne;Capitole / Jeanne d'Arc;43.607937;1.4405499;05 61 22 31 44;msr.web@mairie-toulouse.fr;www.SaintRaymond.toulouse.fr;Oui;;;;43.607937,1.4405499
FMAMID031V501N0K;PASSE TON BACH D'ABORD;FESTIVAL PASSE TON BACH D'ABORD;RDV pour la 13ème édition les 12, 13 et 14 juin 2020.;De grands artistes de la musique baroque, mais aussi de nombreux représentants de la scène des musiques actuelles se réunissent pour rendre honneur à Jean-Sébastien Bach et à son oeuvre.;2020-06-12;2020-06-14;;Du 12/06/2020 au 14/06/2020;;DIVERS LIEUX;;;;31000;TOULOUSE;Culturelle, Musique;Concert, Festival;Musique classique;;43.6043902;1.448302;05 61 52 73 13 Renseignements, bureau du festival;;www.passetonbachdabord.com;;;;;43.6043902,1.448302
FMAMID031V501IU6;VISITE GUIDEE DE L’OFFICE DE TOURISME;NOTRE-DAME-DE-LA-DAURADE;"En raison des consignes de sécurité liées au Covid-19, nos visites guidées sont annulées jusqu'au 31 mai. 

L’actuelle basilique Notre-Dame-de-la-Daurade n’a plus grand chose à voir avec la version primitive du Ve  siècle au décor doré.";"Visite proposée par l'Office de tourisme.

Proche de la Garonne, lumineuse et colorée, elle abrite un trésor liturgique et
une Vierge noire, depuis longtemps protectrice des femmes enceintes et des fléaux de la ville.

RDV : devant la basilique, 1 place de la Daurade.";2020-06-10;2020-06-10;A 14h30;Le 10/06/2020 - A 14h30;;DEVANT LA BASILIQUE;;1 place de la daurade;;31000;TOULOUSE;Culturelle;Visites guidées;;CAPITOLE;43.6010391;1.4395818;0 892 180 180 (0,34 € TTC/min);infos@toulouse-tourisme.com;www.toulouse-tourisme.com;;7,00 €;;;43.6010391,1.4395818
FMAMID031V507X3N;VISITE GUIDEE DE L’OFFICE DE TOURISME;PETITES HISTOIRES DE QUARTIERS : CHALETS (ANNULE);"En raison des consignes de sécurité liées au Covid-19, nos visites guidées sont annulées jusqu'au 31 mai. 

Découvrir Toulouse comme si vous y viviez, c’est possible : plongez dans la vie de quartier avec ses habitants, leur routine, leurs expériences, leurs petites et grandes histoires...";"Visite guidée de l'office de tourisme. 

Dans ce quartier paisible, se côtoient modestes toulousaines et maisons bourgeoises des XIXe et XXe siècles. Ces demeures ont accueilli de grandes familles toulousaines, mais aussi caché des héros de la Résistance...

RDV : place Jeanne d'Arc, au pied du socle de la statue. 
Réservation conseillée, les places étant limitées.";2020-05-31;2020-05-31;A 10h30.;Le 31/05/2020 - A 10h30.;ANNULE;PLACE JEANNE D'ARC AU PIED DU SOCLE DE LA STATUE;;;;31000;TOULOUSE;Culturelle;Visites guidées;;Jeanne d'arc;43.6046256;1.444205;0 892 180 180  0,34 € TTC/min;infos@toulouse-tourisme.com;www.toulouse-tourisme.com;;De 10,00 € à 12,00 €;7,00 €;;43.6046256,1.444205
FMAMID031V50AM33;;LES QUATRE SAISONS;"Concert classique.
Orchestre « Les Violons de France »";"Certaines  œuvres ont leur secret. Les Quatre Saisons en possèdent certainement un, elles qui sont parvenues à une telle célébrité dans la musique classique. 
C’est Frédéric Moreau, violon solo qui en interprétera l’intégralité, accompagné par Les Violons de France. Egalement au programme le célèbre adagio d’Albinoni, Le canon de Pachelbel, la cantate Jésus que ma joie demeure de Bach. En cette période de l’Assomption, les Ave Maria de Schubert et de Gounod complèteront ce programme d’environ 1h30.

Au programme :
Les Quatre Saisons de Vivaldi  -  Ave Maria de Schubert et de Gounod
Adagio d’Albinoni – Le Canon de Pachelbel – Jésus, que ma joie demeure de Bach.

Billets en vente : Office de Tourisme, Fnac, ainsi qu’à l’entrée de l’église 1 heure avant le concert.";2020-08-21;2020-08-21;A 20h30.;Le 21/08/2020 - A 20h30.;;EGLISE SAINT EXUPERE;;4 rue Lamarck;;31400;TOULOUSE;Musique;Concert;Musique classique;Palais de Justice;43.5936257;1.4488052;01 42 50 96 18;;;;De 15,00 € à 25,00 €;;;43.5936257,1.4488052
FMAMID031V50ISHG;;CARMINA BURANA;Evénement musical et chorégraphique, Franceconcert présente Carmina Burana, l’un des chefs d’œuvres les plus célèbres du XXe siècle.;"Fondée sur un recueil de poèmes lyriques, Carmina Burana a été composée par Carl Orff entre 1935 et 1936. Présentée pour la première fois en 1937 à l’Opéra de Francfort, cette pièce magistrale fascine depuis toujours et ne laisse pas indifférent le grand public. Le mouvement le plus célèbre, « O Fortuna », repris à la fin de l’œuvre, est aujourd’hui mondialement connu.

Interprétés avec passion et puissance par les chœurs et les solistes, ces chants profanes et latins nous racontent une histoire de vie, de mort, de destin et surtout d’amour. Près de 100 artistes chantent la joie du retour du printemps et les plaisirs de l’alcool, jouent avec la roue du destin, dansent l’amour et la luxure. Cette nouvelle production s’empare avec sensualité et émotion de ce phénomène musical pour montrer que la musique, le geste et la parole sont inséparables.

Grand succès du XXème siècle joué dans le monde entier, ce spectacle original et plein de fougue ira à la rencontre du public pour une grande tournée européenne à partir de novembre 2020.";2020-12-04;2020-12-04;A 20h30.;Le 04/12/2020 - A 20h30.;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31300;TOULOUSE;Musique;Concert;;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/carmina-burana-2169.html;;;;;43.598264,1.4092542
FMAMID031V5079U5;;CASSE NOISETTE;Cette année, le célèbre Bolchoï de Minsk signe son retour exceptionnel en France et viendra vous faire vivre la magie de Noël avec le chef d’œuvre Casse-Noisette !;"Ce conte de Noël raconte l’histoire de la jeune Clara qui reçoit en cadeau un Casse-Noisette en forme de petit bonhomme. Dans une nuit animée d’un mystérieux enchantement, les jouets menés par Casse-Noisette se livrent à une bataille acharnée contre les méchantes souris de la maison. Réveillée par le bruit, Clara décide d’affronter ses peurs en participant au combat et sauve son cher Casse-Noisette du danger. Ému par son courage et plein de gratitude, il se transforme en prince charmant et emmène Clara dans un royaume féérique.

Ballet en deux actes, Casse-Noisette est présenté au public pour la première fois en décembre 1892 à Saint-Pétersbourg au Théâtre Mariinsky. La célèbre musique de Tchaïkovsky interprétée par le talentueux orchestre et la virtuosité des danseurs, sublimés par des décors et costumes époustouflants, feront vibrer petits et grands dans ce monde fantastique. Cette partition inoubliable vous plongera dans une atmosphère magique et vous fera revivre vos rêves d’enfants.

Retrouvez toute la beauté de ce joyau du répertoire classique, idéal en période de Noël.";2020-11-19;2020-11-19;A 20h;Le 19/11/2020 - A 20h;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31000;TOULOUSE;;Spectacle;;Zénith;43.598264;1.4092542;;;https://zenith-toulousemetropole.com/programmation/casse-noisette-2240.html;;;;;43.598264,1.4092542
FMAMID031V50ISH7;;CHANTAL GOYA;LE SOULIER QUI VOLE, le spectacle mythique de Chantal Goya revient pour fêter 40 ans de scène !;"""Dans un petit village d’Alsace des enfants disent au revoir à leur professeur de musique quand ils aperçoivent dans le ciel une cigogne qui vole auprès d’un énorme Soulier. À l’intérieur, une jeune fille... Les enfants reconnaissent leur amie Marie-Rose. Elle leur présente son amie la cigogne Francette. Le géant Balthazar leur a prêté son Soulier contre la promesse de le lui ramener. Marie-Rose a une belle idée en tête, celle d’emmener tous les enfants dans une Forêt Magique où ils retrouveront leurs amis : le Lapin, le Panda, un Coucou, un Château Nougatine. Arrivés dans la Forêt, ils rencontrent tous leurs amis et, émerveillés, décident de partir dans un petit train vers Animauxville. Là, tout le village est tenu par des animaux : la mairie, le café, la pâtisserie, l’école et l’école de musique. Une grande fête costumée est organisée. Mais le temps passe très vite. Il faut se quitter et repartir en Alsace. La cigogne Francette part la première, puis vient le tour de Marie- Rose dans son beau Soulier qui vole. Elle s’en va rejoindre le Pays des Géants pour rendre, comme promis, le Soulier à son ami Balthazar.""

SUCCÈS / PROLONGATIONS !";2020-10-31;2020-10-31;A 15h;Le 31/10/2020 - A 15h;;ZENITH TOULOUSE METROPOLE;;11 Avenue Raymond Badiou;;31000;TOULOUSE;;Spectacle;Jeune public;Zénith;43.598264;1.4092542;;;zenith-toulousemetropole.com/programmation/chantal-goya-2233.html;;;;;43.598264,1.4092542
